path	size_bytes	sha256	kind	round	source
rounds/B699-D-i3-round18-pure-two-closure-20260922/outputs/symbolic.log	136	d2eb31fdb8c2a555a85fffeda63286f00072955973a19e4f6b534df3f60e4ca7	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/outputs/symbolic.log
rounds/B699-D-i3-round18-pure-two-closure-20260922/replay.sh	502	9f24ba5b4653aaaedfd802fd48d6acd17f582bb4df3db819bb08d96b3dae5e56	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/replay.sh
rounds/B699-D-i3-round18-pure-two-closure-20260922/sources/OVERVIEW-2026-09-22.md.txt	4397	4ad5a387242d834c57d08cebf011ed82507bd5f9bf661589a323f98b480c56c5	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/sources/OVERVIEW-2026-09-22.md.txt
rounds/B699-D-i3-round18-pure-two-closure-20260922/sources/ROUND14_PROOFS.md	8615	69f20e11a2a83e45d01c210c2d7c36a025d7e54e37f7f79d1e21c723565508c3	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/sources/ROUND14_PROOFS.md
rounds/B699-D-i3-round18-pure-two-closure-20260922/sources/ROUND16.zip.sha256	132	0725e1157c4c5d7b7eb42d1eaf3be046d333673dc1903cdbb8163982c8d965d4	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/sources/ROUND16.zip.sha256
rounds/B699-D-i3-round18-pure-two-closure-20260922/sources/ROUND16_HANDOFF.md	1816	d9b984d20a96a3b6be5c13ef5c18fe137fb027c2078efd407d059c2a8e9dc71b	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/sources/ROUND16_HANDOFF.md
rounds/B699-D-i3-round18-pure-two-closure-20260922/sources/ROUND16_PROOFS.md	10158	6092555c5ec30cc25b7c99a902607ecc26824987fef33c1c63a94c38d725cd1e	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/sources/ROUND16_PROOFS.md
rounds/B699-D-i3-round18-pure-two-closure-20260922/sources/ROUND16_REPORT.md	3533	958aa64a67fb5f9ee26bb0c0df04081b1a03ea5b4e2cf97d83c3f6d50ac5fd6e	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/sources/ROUND16_REPORT.md
rounds/B699-D-i3-round18-pure-two-closure-20260922/sources/ROUND17.zip.sha256	117	124990b0031891e5033501288656f0c07ff00be3600921cc32ca25ce65583fb9	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/sources/ROUND17.zip.sha256
rounds/B699-D-i3-round18-pure-two-closure-20260922/sources/ROUND17_FRONTIER.json	1958	f83c0211d5108dbbf0ef43f94b396410322492dcf5d7982f4ebcf299b4a4b2b2	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/sources/ROUND17_FRONTIER.json
rounds/B699-D-i3-round18-pure-two-closure-20260922/sources/ROUND17_HANDOFF.md	1471	29b1a4c361a10df745fe5a4f4a785006e969741fe102ddd5c2c0856ce435fc2d	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/sources/ROUND17_HANDOFF.md
rounds/B699-D-i3-round18-pure-two-closure-20260922/sources/ROUND17_PROOFS.md	9215	13c8f0506b5f6d1f40af3ccc76352a30585ca716a46787a4d30ad60c75b61c89	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/sources/ROUND17_PROOFS.md
rounds/B699-D-i3-round18-pure-two-closure-20260922/sources/ROUND17_REPORT.md	4153	e6c4066969b38f9a44911934df7e08b21ccef5bba0fedd3cbbcd705694979a9a	extracted_original_package_member	18	B699-D-i3-round18-pure-two-closure-20260922.zip!/B699-D-i3-round18-pure-two-closure-20260922/sources/ROUND17_REPORT.md
rounds/B699-D-i3-round19-odd-endpoint-polyheight-20260922/FAILURES.md	1584	81fa664b89d267a952fb34fec7ee17817ea3e51234963a2a3c573ce2333d1803	extracted_original_package_member	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922.zip!/B699-D-i3-round19-odd-endpoint-polyheight-20260922/FAILURES.md
rounds/B699-D-i3-round19-odd-endpoint-polyheight-20260922/FRONTIER.json	1732	3f27611123f7e4d966df53f1077b0fc8f2846cc72d88ad673006be944e76e9b5	extracted_original_package_member	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922.zip!/B699-D-i3-round19-odd-endpoint-polyheight-20260922/FRONTIER.json
rounds/B699-D-i3-round19-odd-endpoint-polyheight-20260922/HANDOFF.md	1663	c4b9dfe4860b40a918529615563465d77d6d4d24cc466250c5ac3e41b130555e	extracted_original_package_member	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922.zip!/B699-D-i3-round19-odd-endpoint-polyheight-20260922/HANDOFF.md
rounds/B699-D-i3-round19-odd-endpoint-polyheight-20260922/PROOFS.md	10022	56859119919754f38bc734140d5638817860dcd35261605481b93709412d4020	extracted_original_package_member	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922.zip!/B699-D-i3-round19-odd-endpoint-polyheight-20260922/PROOFS.md
rounds/B699-D-i3-round19-odd-endpoint-polyheight-20260922/README.md	347	d69789d5b397ee7abf55eb654e500e07203f33358341fce53551ef45833bb61c	extracted_original_package_member	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922.zip!/B699-D-i3-round19-odd-endpoint-polyheight-20260922/README.md
rounds/B699-D-i3-round19-odd-endpoint-polyheight-20260922/REPLAY.md	567	c322c22d24a00fe4fb1e634f4b693d40360a85290d304b36b7ddcd436b5a6aba	extracted_original_package_member	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922.zip!/B699-D-i3-round19-odd-endpoint-polyheight-20260922/REPLAY.md
rounds/B699-D-i3-round19-odd-endpoint-polyheight-20260922/REPORT.md	8939	8e0cef1ea61399f1164fc09aa96db962682f1f1b17d1c3026809a84c44520ef5	extracted_original_package_member	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922.zip!/B699-D-i3-round19-odd-endpoint-polyheight-20260922/REPORT.md
rounds/B699-D-i3-round19-odd-endpoint-polyheight-20260922/SHA256SUMS	1744	8aa6e63c396a697440fc4f0c2aedd3acb84e205feb8f0649efc99ace5efb1f51	extracted_original_package_member	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922.zip!/B699-D-i3-round19-odd-endpoint-polyheight-20260922/SHA256SUMS
rounds/B699-D-i3-round19-odd-endpoint-polyheight-20260922/SOURCE_ADOPTION.md	951	4eb8427e1398d647673a243cc4e85a1e763042ef9fe5af3ce23d99bf1a1a70c8	extracted_original_package_member	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922.zip!/B699-D-i3-round19-odd-endpoint-polyheight-20260922/SOURCE_ADOPTION.md
rounds/B699-D-i3-round19-odd-endpoint-polyheight-20260922/certificates/round19.json	522	dc1bb0dd969f9de760fe7499833418dd503ad50163613f8a17ea19b8089aa0c2	extracted_original_package_member	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922.zip!/B699-D-i3-round19-odd-endpoint-polyheight-20260922/certificates/round19.json
rounds/B699-D-i3-round19-odd-endpoint-polyheight-20260922/evidence/symbolic_verify.py	1278	b03100d7cb993b7f1d6181e78eefebac1132d33232546128982255868b99e6d7	extracted_original_package_member	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922.zip!/B699-D-i3-round19-odd-endpoint-polyheight-20260922/evidence/symbolic_verify.py
rounds/B699-D-i3-round19-odd-endpoint-polyheight-20260922/evidence/verify.py	3225	cc48ba65b942c81216bf21ae608c85c518b4a38f9ba9dc18ffc3cdb76ece4283	extracted_original_package_member	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922.zip!/B699-D-i3-round19-odd-endpoint-polyheight-20260922/evidence/verify.py
rounds/B699-D-i3-round19-odd-endpoint-polyheight-20260922/outputs/replay.json	522	dc1bb0dd969f9de760fe7499833418dd503ad50163613f8a17ea19b8089aa0c2	extracted_original_package_member	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922.zip!/B699-D-i3-round19-odd-endpoint-polyheight-20260922/outputs/replay.json
rounds/B699-D-i3-round19-odd-endpoint-polyheight-20260922/outputs/replay.log	258	8919cedcf848a8b79151baaef3c188322c88e154d4e97fc405513d4fcc0f7f45	extracted_original_package_member	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922.zip!/B699-D-i3-round19-odd-endpoint-polyheight-20260922/outputs/replay.log
rounds/B699-D-i3-round19-odd-endpoint-polyheight-20260922/replay.sh	434	b4a35e7ed9eeb55be68b383c013b6daa8c259521a709434b8ee1180047399c71	extracted_original_package_member	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922.zip!/B699-D-i3-round19-odd-endpoint-polyheight-20260922/replay.sh
rounds/B699-D-i3-round19-odd-endpoint-polyheight-20260922/sources/OVERVIEW-2026-09-22.md.txt	4397	4ad5a387242d834c57d08cebf011ed82507bd5f9bf661589a323f98b480c56c5	extracted_original_package_member	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922.zip!/B699-D-i3-round19-odd-endpoint-polyheight-20260922/sources/OVERVIEW-2026-09-22.md.txt
rounds/B699-D-i3-round19-odd-endpoint-polyheight-20260922/sources/ROUND10_PROOFS.md	12565	25f85e80bcc4b8d312e4fdb65b2139e359dc45e55add8187674e46e335dc9754	extracted_original_package_member	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922.zip!/B699-D-i3-round19-odd-endpoint-polyheight-20260922/sources/ROUND10_PROOFS.md
rounds/B699-D-i3-round19-odd-endpoint-polyheight-20260922/sources/ROUND11_PROOFS.md	12156	61415060069cd580a3de7789579b63e043369d7f4fcd8a860acaabc53553d1f8	extracted_original_package_member	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922.zip!/B699-D-i3-round19-odd-endpoint-polyheight-20260922/sources/ROUND11_PROOFS.md
rounds/B699-D-i3-round19-odd-endpoint-polyheight-20260922/sources/ROUND15_PROOFS.md	5711	f7aefc24cba2c2391450424e6221aaf728db8c3de8cb165d0197053e97923a89	extracted_original_package_member	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922.zip!/B699-D-i3-round19-odd-endpoint-polyheight-20260922/sources/ROUND15_PROOFS.md
rounds/B699-D-i3-round19-odd-endpoint-polyheight-20260922/sources/ROUND16_PROOFS.md	10158	6092555c5ec30cc25b7c99a902607ecc26824987fef33c1c63a94c38d725cd1e	extracted_original_package_member	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922.zip!/B699-D-i3-round19-odd-endpoint-polyheight-20260922/sources/ROUND16_PROOFS.md
rounds/B699-D-i3-round19-odd-endpoint-polyheight-20260922/sources/ROUND18_HANDOFF.md	1314	acacefc55414c2e12b2808810fbf30280445bb1e839c7c28b5632391a0192cf9	extracted_original_package_member	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922.zip!/B699-D-i3-round19-odd-endpoint-polyheight-20260922/sources/ROUND18_HANDOFF.md
rounds/B699-D-i3-round20-cubic-A-central-closure-20260924/CONTENTS.txt	508	309b26496ef1b349dd7430e2c273a8cb7584f58245084997727806bd4bf2487d	extracted_original_package_member	20	B699-D-i3-round20-cubic-A-central-closure-20260924.zip!/B699-D-i3-round20-cubic-A-central-closure-20260924/CONTENTS.txt
rounds/B699-D-i3-round20-cubic-A-central-closure-20260924/ENVIRONMENT.json	249	9dddb3ac33344eee9dee44a904a95ae21fb487258c59d97a2bb4d84243da5810	extracted_original_package_member	20	B699-D-i3-round20-cubic-A-central-closure-20260924.zip!/B699-D-i3-round20-cubic-A-central-closure-20260924/ENVIRONMENT.json
rounds/B699-D-i3-round20-cubic-A-central-closure-20260924/FAILURES.md	1763	f6fabe44ca5132080fc22ff7847efbfec8889ea6b99cf94ac7b45f447b778a8d	extracted_original_package_member	20	B699-D-i3-round20-cubic-A-central-closure-20260924.zip!/B699-D-i3-round20-cubic-A-central-closure-20260924/FAILURES.md
rounds/B699-D-i3-round20-cubic-A-central-closure-20260924/FRONTIER.json	897	8af6c01785db06f715d0bb9aa55fca8423e769f818e4f4955e536f3938362e20	extracted_original_package_member	20	B699-D-i3-round20-cubic-A-central-closure-20260924.zip!/B699-D-i3-round20-cubic-A-central-closure-20260924/FRONTIER.json
rounds/B699-D-i3-round20-cubic-A-central-closure-20260924/HANDOFF.md	1744	c144c64190bbb2653231264cc14cbd0330089035c42da82971d96a1b350bed5d	extracted_original_package_member	20	B699-D-i3-round20-cubic-A-central-closure-20260924.zip!/B699-D-i3-round20-cubic-A-central-closure-20260924/HANDOFF.md
rounds/B699-D-i3-round20-cubic-A-central-closure-20260924/PROOFS.md	8996	57fd64b4ce5f2ad8eff813d8c8b424cd77e82367b87a5b3e93c47c5da5c569a7	extracted_original_package_member	20	B699-D-i3-round20-cubic-A-central-closure-20260924.zip!/B699-D-i3-round20-cubic-A-central-closure-20260924/PROOFS.md
rounds/B699-D-i3-round20-cubic-A-central-closure-20260924/README.md	398	e176e83c47cd5db4eba8b0d22229b632bf3028f5b14cb2e40fb5bd2e197ec715	extracted_original_package_member	20	B699-D-i3-round20-cubic-A-central-closure-20260924.zip!/B699-D-i3-round20-cubic-A-central-closure-20260924/README.md
rounds/B699-D-i3-round20-cubic-A-central-closure-20260924/REPLAY.md	993	bfe68276fc9d4ee63680a6df4100a6e070f6c30d43a1506c4c0ac71f752eb2b6	extracted_original_package_member	20	B699-D-i3-round20-cubic-A-central-closure-20260924.zip!/B699-D-i3-round20-cubic-A-central-closure-20260924/REPLAY.md
rounds/B699-D-i3-round20-cubic-A-central-closure-20260924/REPORT.md	3780	81ae335de80f453681607c928d871577cd3477ddf22d6f6c8c537308aa45b69b	extracted_original_package_member	20	B699-D-i3-round20-cubic-A-central-closure-20260924.zip!/B699-D-i3-round20-cubic-A-central-closure-20260924/REPORT.md
rounds/B699-D-i3-round20-cubic-A-central-closure-20260924/SHA256SUMS	2147	cb6422b7176c5ea24605a9b68f8d5dc9fc0ed7a5b01349af7c5e4f4c0804caba	extracted_original_package_member	20	B699-D-i3-round20-cubic-A-central-closure-20260924.zip!/B699-D-i3-round20-cubic-A-central-closure-20260924/SHA256SUMS
rounds/B699-D-i3-round20-cubic-A-central-closure-20260924/SOURCE_ADOPTION.md	1456	dd66e3057bf580617815c5a16da78fa5a17ee69ea54983867f37c87ed833b799	extracted_original_package_member	20	B699-D-i3-round20-cubic-A-central-closure-20260924.zip!/B699-D-i3-round20-cubic-A-central-closure-20260924/SOURCE_ADOPTION.md
rounds/B699-D-i3-round20-cubic-A-central-closure-20260924/certificates/round20.json	14892	7907e4d0ac4fa0de5bf3f552088b744b6a82f4fca2202e56531ac4ed6c5076e6	extracted_original_package_member	20	B699-D-i3-round20-cubic-A-central-closure-20260924.zip!/B699-D-i3-round20-cubic-A-central-closure-20260924/certificates/round20.json
rounds/B699-D-i3-round20-cubic-A-central-closure-20260924/evidence/replay.py	7223	687b48c392c2311bbe714aeb1e6aee3566059ae9bbaea5631d391bd531c7fe7a	extracted_original_package_member	20	B699-D-i3-round20-cubic-A-central-closure-20260924.zip!/B699-D-i3-round20-cubic-A-central-closure-20260924/evidence/replay.py
rounds/B699-D-i3-round20-cubic-A-central-closure-20260924/evidence/symbolic_verify.py	1751	ec624a187f379051b5e47ee3814f317bf1f18a93fe8de6a3d9619a913e42f9bf	extracted_original_package_member	20	B699-D-i3-round20-cubic-A-central-closure-20260924.zip!/B699-D-i3-round20-cubic-A-central-closure-20260924/evidence/symbolic_verify.py
rounds/B699-D-i3-round20-cubic-A-central-closure-20260924/evidence/verify_hashes.py	406	86a97be024cb7be74ca08510eee7426d0a121c78a185e6d534531499c0474b02	extracted_original_package_member	20	B699-D-i3-round20-cubic-A-central-closure-20260924.zip!/B699-D-i3-round20-cubic-A-central-closure-20260924/evidence/verify_hashes.py
rounds/B699-D-i3-round20-cubic-A-central-closure-20260924/outputs/replay.json	389	26419ee316c7dacf654e6e1bbb40c8cc80c68e150d189ce779a7e04dfb1d31a4	extracted_original_package_member	20	B699-D-i3-round20-cubic-A-central-closure-20260924.zip!/B699-D-i3-round20-cubic-A-central-closure-20260924/outputs/replay.json
rounds/B699-D-i3-round20-cubic-A-central-closure-20260924/outputs/replay.log	574	7b22428914e72e1334de264344a0129b587a7e38ea9749ac23cb397c6a24337a	extracted_original_package_member	20	B699-D-i3-round20-cubic-A-central-closure-20260924.zip!/B699-D-i3-round20-cubic-A-central-closure-20260924/outputs/replay.log
rounds/B699-D-i3-round20-cubic-A-central-closure-20260924/replay.sh	318	b7448c6d97241d8494ca417c884cbe99ea210beb969a74ad97efb5a551b1142b	extracted_original_package_member	20	B699-D-i3-round20-cubic-A-central-closure-20260924.zip!/B699-D-i3-round20-cubic-A-central-closure-20260924/replay.sh
rounds/B699-D-i3-round20-cubic-A-central-closure-20260924/sources/OVERVIEW-2026-09-22.md.txt	4397	4ad5a387242d834c57d08cebf011ed82507bd5f9bf661589a323f98b480c56c5	extracted_original_package_member	20	B699-D-i3-round20-cubic-A-central-closure-20260924.zip!/B699-D-i3-round20-cubic-A-central-closure-20260924/sources/OVERVIEW-2026-09-22.md.txt
rounds/B699-D-i3-round20-cubic-A-central-closure-20260924/sources/ROUND10_PROOFS.md	12565	25f85e80bcc4b8d312e4fdb65b2139e359dc45e55add8187674e46e335dc9754	extracted_original_package_member	20	B699-D-i3-round20-cubic-A-central-closure-20260924.zip!/B699-D-i3-round20-cubic-A-central-closure-20260924/sources/ROUND10_PROOFS.md
rounds/B699-D-i3-round20-cubic-A-central-closure-20260924/sources/ROUND11_PROOFS.md	12156	61415060069cd580a3de7789579b63e043369d7f4fcd8a860acaabc53553d1f8	extracted_original_package_member	20	B699-D-i3-round20-cubic-A-central-closure-20260924.zip!/B699-D-i3-round20-cubic-A-central-closure-20260924/sources/ROUND11_PROOFS.md
rounds/B699-D-i3-round20-cubic-A-central-closure-20260924/sources/ROUND19_FAILURES.md	1584	81fa664b89d267a952fb34fec7ee17817ea3e51234963a2a3c573ce2333d1803	extracted_original_package_member	20	B699-D-i3-round20-cubic-A-central-closure-20260924.zip!/B699-D-i3-round20-cubic-A-central-closure-20260924/sources/ROUND19_FAILURES.md
rounds/B699-D-i3-round20-cubic-A-central-closure-20260924/sources/ROUND19_HANDOFF.md	1663	c4b9dfe4860b40a918529615563465d77d6d4d24cc466250c5ac3e41b130555e	extracted_original_package_member	20	B699-D-i3-round20-cubic-A-central-closure-20260924.zip!/B699-D-i3-round20-cubic-A-central-closure-20260924/sources/ROUND19_HANDOFF.md
rounds/B699-D-i3-round20-cubic-A-central-closure-20260924/sources/ROUND19_PROOFS.md	10022	56859119919754f38bc734140d5638817860dcd35261605481b93709412d4020	extracted_original_package_member	20	B699-D-i3-round20-cubic-A-central-closure-20260924.zip!/B699-D-i3-round20-cubic-A-central-closure-20260924/sources/ROUND19_PROOFS.md
rounds/B699-D-i3-round20-cubic-A-central-closure-20260924/sources/ROUND19_REPORT.md	8939	8e0cef1ea61399f1164fc09aa96db962682f1f1b17d1c3026809a84c44520ef5	extracted_original_package_member	20	B699-D-i3-round20-cubic-A-central-closure-20260924.zip!/B699-D-i3-round20-cubic-A-central-closure-20260924/sources/ROUND19_REPORT.md
rounds/B699-D-i3-round20-cubic-A-central-closure-20260924/sources/SOURCE_REGISTRY.json	975	bdcca284d4658137cb89f8d3c648ab30d44ba439a48c3f56a2db79ee2cbd2364	extracted_original_package_member	20	B699-D-i3-round20-cubic-A-central-closure-20260924.zip!/B699-D-i3-round20-cubic-A-central-closure-20260924/sources/SOURCE_REGISTRY.json
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/CONTENTS.txt	553	1750845749d24b01169a81fdd99779e5aa445fca35419e8137e682d29623f41f	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/CONTENTS.txt
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/ENVIRONMENT.json	324	cdac6c9be1a4be71fec2c3ead36b158be9ced81d8619f6e7c5c7251403a29bc4	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/ENVIRONMENT.json
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/FAILURES.md	2570	0ed0edd0cdfc6b84b16b27eb09f6cf4acab336fc6a71f21852028faa9a76738c	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/FAILURES.md
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/FRONTIER.json	1907	a3205f76510f044106cdedffc14e6eae022299ec279c819dcf6b43bec38205af	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/FRONTIER.json
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/HANDOFF.md	2336	0b22df201b0b475b3e549adcfbe67d0f9bad3a07af241dfebcd97b0b8e915ca1	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/HANDOFF.md
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/PROOFS.md	10566	9e9b68fe4ce42d058e44f5199d71c7d1b021a504bfd6798c6ff835cb40c8ec11	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/PROOFS.md
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/README.md	632	acb075bee226d321a2b2c422080ed5f6c467ab1debd1483cb38d6851a9611ed2	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/README.md
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/REPLAY.md	1145	95558adb210d1bd3ac360475b918eb7c1836a1e4b8351e1cff02ee920bea2798	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/REPLAY.md
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/REPORT.md	5942	e8cb4bb7712013a448abed4ec7768cca202a1999bfdf2ef36e3fdb921fa0a4f7	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/REPORT.md
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/RESEARCH_LOG.md	1988	b35a30fbe92baeb376f5c9f9141fbd7121911268ef37bfd6b58034bde4865c4a	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/RESEARCH_LOG.md
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/SHA256SUMS	2390	5d6140a19d3e959bf22f5a7bd8206c3c6e2ffd4b58440a015c28d578302bcf26	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/SHA256SUMS
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/SOURCE_ADOPTION.md	1497	2099dad716d98c96e17f95291dc043cfc61b0cc807853e401c6c604d8a040396	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/SOURCE_ADOPTION.md
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/certificates/nonnegative_J_cover.json	11194	b034ba159c7b4590632fc1dbf7d808d57bc07bd6895f4b5f8284a29f6e6b1dc3	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/certificates/nonnegative_J_cover.json
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/code/arithmetic.py	1450	a74d16fde6afa151cdc8a5c4d19e33b8cda6f13ab497b438711b2438b0ba2de3	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/code/arithmetic.py
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/code/generate.py	4877	e20b66fa89f61f40c4f038d970ef9b129e8dda7fc2aae4940e8d02ca7d5e52a3	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/code/generate.py
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/code/symbolic_verify.py	2030	3c079894173020af0c53ae496f251bf11dd2e6ebcf33723890d864d94f5d1b65	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/code/symbolic_verify.py
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/code/verify.py	10000	0f3250d90e78dc7d64d358f9bcd1587a1570b58d317b81ec4d3c5c3c1e9635fa	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/code/verify.py
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/outputs/replay.json	2991	308ecce17fff5966be3117def410330730829048113471cf2e576f82c350aa4f	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/outputs/replay.json
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/outputs/replay.log	359	5a4886ce3455cf6bd8cacce922b6d2a6049c0445935337f272f7ff8f22ccabdd	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/outputs/replay.log
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/outputs/symbolic.json	304	762fe4e50f1b0844ace1db7b3c7e03fedae6d8aedc3db4610a92f613e35e4640	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/outputs/symbolic.json
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/replay.sh	539	d0b67b34bfa102f09d1e252106305b6acc5ebbc1057461409c8c3c80431f3349	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/replay.sh
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/requirements-symbolic.txt	14	25f9f1fb1988b230147a1d3092d34e09c069eb7a6c6d6df46b3973b9f2d36efc	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/requirements-symbolic.txt
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/sources/OVERVIEW-2026-09-22.md.txt	4397	4ad5a387242d834c57d08cebf011ed82507bd5f9bf661589a323f98b480c56c5	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/sources/OVERVIEW-2026-09-22.md.txt
