1272,636,513709920
1274,637,516138168
1276,638,518574056
1278,639,521017596
1280,640,523468800
1282,641,525927680
1284,642,528394248
1286,643,530868516
1288,644,533350496
1290,645,535840200
1292,646,538337640
1294,647,540842828
1296,648,543355776
1298,649,545876496
1300,650,548405000
1302,651,550941300
1304,652,553485408
1306,653,556037336
1308,654,558597096
1310,655,561164700
1312,656,563740160
1314,657,566323488
1316,658,568914696
1318,659,571513796
1320,660,574120800
1322,661,576735720
1324,662,579358568
1326,663,581989356
1328,664,584628096
1330,665,587274800
1332,666,589929480
1334,667,592592148
1336,668,595262816
1338,669,597941496
1340,670,600628200
1342,671,603322940
1344,672,606025728
1346,673,608736576
1348,674,611455496
1350,675,614182500
1352,676,616917600
1354,677,619660808
1356,678,622412136
1358,679,625171596
1360,680,627939200
1362,681,630714960
1364,682,633498888
1366,683,636290996
1368,684,639091296
1370,685,641899800
1372,686,644716520
1374,687,647541468
1376,688,650374656
1378,689,653216096
1380,690,656065800
1382,691,658923780
1384,692,661790048
1386,693,664664616
1388,694,667547496
1390,695,670438700
1392,696,673338240
1394,697,676246128
1396,698,679162376
1398,699,682086996
1400,700,685020000
1402,701,687961400
1404,702,690911208
1406,703,693869436
1408,704,696836096
1410,705,699811200
1412,706,702794760
1414,707,705786788
1416,708,708787296
1418,709,711796296
1420,710,714813800
1422,711,717839820
1424,712,720874368
1426,713,723917456
1428,714,726969096
1430,715,730029300
1432,716,733098080
1434,717,736175448
1436,718,739261416
1438,719,742355996
1440,720,745459200
1442,721,748571040
1444,722,751691528
1446,723,754820676
1448,724,757958496
1450,725,761105000
1452,726,764260200
1454,727,767424108
1456,728,770596736
1458,729,773778096
1460,730,776968200
1462,731,780167060
1464,732,783374688
1466,733,786591096
1468,734,789816296
1470,735,793050300
1472,736,796293120
1474,737,799544768
1476,738,802805256
1478,739,806074596
1480,740,809352800
1482,741,812639880
1484,742,815935848
1486,743,819240716
1488,744,822554496
1490,745,825877200
1492,746,829208840
1494,747,832549428
1496,748,835898976
1498,749,839257496
1500,750,842625000
1502,751,846001500
1504,752,849387008
1506,753,852781536
1508,754,856185096
1510,755,859597700
1512,756,863019360
1514,757,866450088
1516,758,869889896
1518,759,873338796
1520,760,876796800
1522,761,880263920
1524,762,883740168
1526,763,887225556
1528,764,890720096
1530,765,894223800
1532,766,897736680
1534,767,901258748
1536,768,904790016
1538,769,908330496
1540,770,911880200
1542,771,915439140
1544,772,919007328
1546,773,922584776
1548,774,926171496
1550,775,929767500
1552,776,933372800
1554,777,936987408
1556,778,940611336
1558,779,944244596
1560,780,947887200
1562,781,951539160
1564,782,955200488
1566,783,958871196
1568,784,962551296
1570,785,966240800
1572,786,969939720
1574,787,973648068
1576,788,977365856
1578,789,981093096
1580,790,984829800
1582,791,988575980
1584,792,992331648
1586,793,996096816
1588,794,999871496
1590,795,1003655700
1592,796,1007449440
1594,797,1011252728
1596,798,1015065576
1598,799,1018887996
1600,800,1022720000
1602,801,1026561600
1604,802,1030412808
1606,803,1034273636
1608,804,1038144096
1610,805,1042024200
1612,806,1045913960
1614,807,1049813388
1616,808,1053722496
1618,809,1057641296
1620,810,1061569800
1622,811,1065508020
1624,812,1069455968
1626,813,1073413656
1628,814,1077381096
1630,815,1081358300
1632,816,1085345280
1634,817,1089342048
1636,818,1093348616
1638,819,1097364996
1640,820,1101391200
1642,821,1105427240
1644,822,1109473128
1646,823,1113528876
1648,824,1117594496
1650,825,1121670000
1652,826,1125755400
1654,827,1129850708
1656,828,1133955936
1658,829,1138071096
1660,830,1142196200
1662,831,1146331260
1664,832,1150476288
1666,833,1154631296
1668,834,1158796296
1670,835,1162971300
1672,836,1167156320
1674,837,1171351368
1676,838,1175556456
1678,839,1179771596
1680,840,1183996800
1682,841,1188232080
1684,842,1192477448
1686,843,1196732916
1688,844,1200998496
1690,845,1205274200
1692,846,1209560040
1694,847,1213856028
1696,848,1218162176
1698,849,1222478496
1700,850,1226805000
1702,851,1231141700
1704,852,1235488608
1706,853,1239845736
1708,854,1244213096
1710,855,1248590700
1712,856,1252978560
1714,857,1257376688
1716,858,1261785096
1718,859,1266203796
1720,860,1270632800
1722,861,1275072120
1724,862,1279521768
1726,863,1283981756
1728,864,1288452096
1730,865,1292932800
1732,866,1297423880
1734,867,1301925348
1736,868,1306437216
1738,869,1310959496
1740,870,1315492200
1742,871,1320035340
1744,872,1324588928
1746,873,1329152976
1748,874,1333727496
1750,875,1338312500
